  Session log : spot_check_logs\log3.txt  (started 2026-06-01 14:03:34)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:06:24  AAPL    bid=$215.9
  [RAW TICK] 14:06:24  TSLA    bid=$274.99
  [RAW TICK] 14:06:24  MSTR    bid=$124.09
  [RAW TICK] 14:06:24  AAPL    bid=$215.84
  [RAW TICK] 14:06:24  TSLA    bid=$274.8
  [RAW TICK] 14:06:24  AAPL    bid=$215.89
  [RAW TICK] 14:06:24  NVDA    bid=$896.64
  [RAW TICK] 14:06:24  AAPL    bid=$216.01
  [RAW TICK] 14:06:24  AAPL    bid=$215.98
  [RAW TICK] 14:06:24  COIN    bid=$115.31
  [RAW TICK] 14:06:24  TSLA    bid=$274.92
  [RAW TICK] 14:06:24  MSTR    bid=$124.1
  [RAW TICK] 14:06:24  TSLA    bid=$274.92
  [RAW TICK] 14:06:24  TSLA    bid=$274.97
  [RAW TICK] 14:06:24  TSLA    bid=$275.06
  [RAW TICK] 14:06:24  COIN    bid=$115.26
  [RAW TICK] 14:06:24  AAPL    bid=$216.09
  [RAW TICK] 14:06:24  NVDA    bid=$896.41
  [RAW TICK] 14:06:24  AAPL    bid=$216.38
  [RAW TICK] 14:06:24  MSTR    bid=$124.19
  [RAW TICK] 14:06:24  MSTR    bid=$124.27
  [RAW TICK] 14:06:25  COIN    bid=$115.39
  [RAW TICK] 14:06:25  MSTR    bid=$124.74
  [RAW TICK] 14:06:25  COIN    bid=$115.34
  [RAW TICK] 14:06:25  AAPL    bid=$216.2
  [RAW TICK] 14:06:25  MSTR    bid=$124.64
  [RAW TICK] 14:06:25  MSTR    bid=$124.98
  [RAW TICK] 14:06:25  AAPL    bid=$216.06
  [RAW TICK] 14:06:25  NVDA    bid=$897.71
  [RAW TICK] 14:06:25  MSTR    bid=$125.05
  [RAW TICK] 14:06:25  NVDA    bid=$897.82
  [RAW TICK] 14:06:25  COIN    bid=$115.31
  [RAW TICK] 14:06:25  TSLA    bid=$275.09
  [RAW TICK] 14:06:25  COIN    bid=$115.46
  [RAW TICK] 14:06:25  MSTR    bid=$125.06
  [RAW TICK] 14:06:25  COIN    bid=$115.54
  [RAW TICK] 14:06:25  NVDA    bid=$897.7
  [RAW TICK] 14:06:25  MSTR    bid=$125.0
  [RAW TICK] 14:06:25  COIN    bid=$115.85
  [RAW TICK] 14:06:25  AAPL    bid=$216.17
  [RAW TICK] 14:06:25  MSTR    bid=$124.74
  [RAW TICK] 14:06:25  AAPL    bid=$216.17
  [RAW TICK] 14:06:25  COIN    bid=$115.79
  [RAW TICK] 14:06:25  COIN    bid=$115.7
  [RAW TICK] 14:06:25  NVDA    bid=$897.63
  [RAW TICK] 14:06:26  COIN    bid=$115.67
  [RAW TICK] 14:06:26  MSTR    bid=$124.94
  [RAW TICK] 14:06:26  TSLA    bid=$274.92
  [RAW TICK] 14:06:26  MSTR    bid=$125.0
  [RAW TICK] 14:06:26  NVDA    bid=$897.74
  [RAW TICK] 14:06:26  MSTR    bid=$125.07
  [RAW TICK] 14:06:26  MSTR    bid=$125.1
  [RAW TICK] 14:06:26  COIN    bid=$115.7
  [RAW TICK] 14:06:26  MSTR    bid=$124.91
  [RAW TICK] 14:06:26  TSLA    bid=$274.81
  [RAW TICK] 14:06:26  COIN    bid=$115.95
  [RAW TICK] 14:06:26  COIN    bid=$115.74
  [RAW TICK] 14:06:26  COIN    bid=$115.8
  [RAW TICK] 14:06:26  NVDA    bid=$897.78
  [RAW TICK] 14:06:26  NVDA    bid=$897.86
  [RAW TICK] 14:06:26  TSLA    bid=$274.57
  [RAW TICK] 14:06:26  COIN    bid=$115.92
  [RAW TICK] 14:06:26  COIN    bid=$115.74
  [RAW TICK] 14:06:26  TSLA    bid=$274.15
  [RAW TICK] 14:06:26  AAPL    bid=$216.31
  [RAW TICK] 14:06:26  NVDA    bid=$897.69
  [RAW TICK] 14:06:26  NVDA    bid=$897.71
  [RAW TICK] 14:06:26  AAPL    bid=$216.14
  [RAW TICK] 14:06:26  NVDA    bid=$897.65
  [RAW TICK] 14:06:27  MSTR    bid=$124.99
  [RAW TICK] 14:06:27  TSLA    bid=$274.0
  [RAW TICK] 14:06:27  COIN    bid=$115.73
  [RAW TICK] 14:06:27  AAPL    bid=$216.01
  [RAW TICK] 14:06:27  AAPL    bid=$216.13
  [RAW TICK] 14:06:27  TSLA    bid=$273.92
  [RAW TICK] 14:06:27  AAPL    bid=$216.28
  [RAW TICK] 14:06:27  MSTR    bid=$125.15
  [RAW TICK] 14:06:27  MSTR    bid=$124.96
  [RAW TICK] 14:06:27  AAPL    bid=$216.25
  [RAW TICK] 14:06:27  TSLA    bid=$274.0
  [RAW TICK] 14:06:27  TSLA    bid=$273.93
  [RAW TICK] 14:06:27  AAPL    bid=$216.45
  [RAW TICK] 14:06:27  MSTR    bid=$125.04
  [RAW TICK] 14:06:27  MSTR    bid=$124.8
  [RAW TICK] 14:06:27  MSTR    bid=$125.02
  [RAW TICK] 14:06:27  NVDA    bid=$897.65
  [RAW TICK] 14:06:27  COIN    bid=$116.63
  [RAW TICK] 14:06:27  AAPL    bid=$216.33
  [RAW TICK] 14:06:27  NVDA    bid=$897.73
  [RAW TICK] 14:06:27  AAPL    bid=$216.3
  [RAW TICK] 14:06:27  MSTR    bid=$125.22
  [RAW TICK] 14:06:27  TSLA    bid=$273.83
  [RAW TICK] 14:06:27  TSLA    bid=$273.72
  [RAW TICK] 14:06:28  MSTR    bid=$125.27
  [RAW TICK] 14:06:28  MSTR    bid=$125.44
  [RAW TICK] 14:06:28  COIN    bid=$116.6
  [RAW TICK] 14:06:28  MSTR    bid=$125.31
  [RAW TICK] 14:06:28  NVDA    bid=$897.73
  [RAW TICK] 14:06:28  AAPL    bid=$216.22
  [RAW TICK] 14:06:28  MSTR    bid=$125.4
  [RAW TICK] 14:06:28  MSTR    bid=$125.57
  [RAW TICK] 14:06:28  COIN    bid=$117.74
  [RAW TICK] 14:06:28  MSTR    bid=$125.64
  [RAW TICK] 14:06:28  AAPL    bid=$216.19
  [RAW TICK] 14:06:28  COIN    bid=$117.71
  [RAW TICK] 14:06:28  NVDA    bid=$897.72
  [RAW TICK] 14:06:28  NVDA    bid=$897.82
  [RAW TICK] 14:06:28  AAPL    bid=$216.26
  [RAW TICK] 14:06:28  TSLA    bid=$273.53
  [RAW TICK] 14:06:28  NVDA    bid=$897.76
  [RAW TICK] 14:06:28  TSLA    bid=$273.43
  [RAW TICK] 14:06:28  AAPL    bid=$216.26
  [RAW TICK] 14:06:28  AAPL    bid=$216.25
  [RAW TICK] 14:06:28  NVDA    bid=$897.86
  [RAW TICK] 14:06:28  NVDA    bid=$897.93
  [RAW TICK] 14:06:28  COIN    bid=$118.05
  [RAW TICK] 14:06:29  NVDA    bid=$897.97
  [RAW TICK] 14:06:29  NVDA    bid=$897.93
  [RAW TICK] 14:06:29  TSLA    bid=$273.49
  [RAW TICK] 14:06:29  NVDA    bid=$897.71
  [RAW TICK] 14:06:29  NVDA    bid=$898.84
  [RAW TICK] 14:06:29  TSLA    bid=$273.68
  [RAW TICK] 14:06:29  AAPL    bid=$216.28
  [RAW TICK] 14:06:29  NVDA    bid=$898.81
  [RAW TICK] 14:06:29  NVDA    bid=$899.05
  [RAW TICK] 14:06:29  NVDA    bid=$899.02
  [RAW TICK] 14:06:29  MSTR    bid=$125.77
  [RAW TICK] 14:06:29  TSLA    bid=$273.44
  [RAW TICK] 14:06:29  AAPL    bid=$216.58
  [RAW TICK] 14:06:29  NVDA    bid=$898.97
  [RAW TICK] 14:06:29  COIN    bid=$118.13
  [RAW TICK] 14:06:29  MSTR    bid=$125.84
  [RAW TICK] 14:06:29  AAPL    bid=$216.42
  [RAW TICK] 14:06:29  COIN    bid=$118.25
  [RAW TICK] 14:06:29  AAPL    bid=$216.48
  [RAW TICK] 14:06:29  TSLA    bid=$273.6
  [RAW TICK] 14:06:29  TSLA    bid=$273.62
  [RAW TICK] 14:06:29  TSLA    bid=$273.56
  [RAW TICK] 14:06:29  COIN    bid=$118.3
  [RAW TICK] 14:06:29  COIN    bid=$118.44
  [RAW TICK] 14:06:30  NVDA    bid=$898.93
  [RAW TICK] 14:06:30  AAPL    bid=$216.41
  [RAW TICK] 14:06:30  MSTR    bid=$125.91
  [RAW TICK] 14:06:30  NVDA    bid=$898.96
  [RAW TICK] 14:06:30  MSTR    bid=$125.89
  [RAW TICK] 14:06:30  AAPL    bid=$216.65
  [RAW TICK] 14:06:30  TSLA    bid=$273.73
  [RAW TICK] 14:06:30  MSTR    bid=$125.86
  [RAW TICK] 14:06:30  MSTR    bid=$125.86
  [RAW TICK] 14:06:30  MSTR    bid=$125.78
  [RAW TICK] 14:06:30  COIN    bid=$118.54
  [RAW TICK] 14:06:30  TSLA    bid=$273.62
  [RAW TICK] 14:06:30  COIN    bid=$118.6
  [RAW TICK] 14:06:30  COIN    bid=$118.94
  [RAW TICK] 14:06:30  AAPL    bid=$216.72
  [RAW TICK] 14:06:30  COIN    bid=$118.85
  [RAW TICK] 14:06:30  NVDA    bid=$899.14
  [RAW TICK] 14:06:30  COIN    bid=$119.8
  [RAW TICK] 14:06:30  TSLA    bid=$273.68
  [RAW TICK] 14:06:30  NVDA    bid=$899.1
  [RAW TICK] 14:06:30  TSLA    bid=$273.59
  [RAW TICK] 14:06:30  NVDA    bid=$899.18
  [RAW TICK] 14:06:30  AAPL    bid=$216.62
  [RAW TICK] 14:06:30  TSLA    bid=$273.71
  [RAW TICK] 14:06:31  MSTR    bid=$125.84
  [RAW TICK] 14:06:31  MSTR    bid=$125.57
  [RAW TICK] 14:06:31  MSTR    bid=$125.66
  [RAW TICK] 14:06:31  NVDA    bid=$899.25
  [RAW TICK] 14:06:31  AAPL    bid=$216.68
  [RAW TICK] 14:06:31  AAPL    bid=$216.78
  [RAW TICK] 14:06:31  MSTR    bid=$125.94
  [RAW TICK] 14:06:31  AAPL    bid=$216.83
  [RAW TICK] 14:06:31  COIN    bid=$119.68
  [RAW TICK] 14:06:31  COIN    bid=$120.08
  [RAW TICK] 14:06:31  NVDA    bid=$899.23
  [RAW TICK] 14:06:31  AAPL    bid=$216.89
  [RAW TICK] 14:06:31  AAPL    bid=$216.95
  [RAW TICK] 14:06:31  TSLA    bid=$273.75
  [RAW TICK] 14:06:31  AAPL    bid=$217.0
  [RAW TICK] 14:06:31  NVDA    bid=$899.23
  [RAW TICK] 14:06:31  COIN    bid=$120.11
  [RAW TICK] 14:06:31  MSTR    bid=$125.84
  [RAW TICK] 14:06:31  TSLA    bid=$273.89
  [RAW TICK] 14:06:31  TSLA    bid=$273.71
  [RAW TICK] 14:06:31  COIN    bid=$120.18
  [RAW TICK] 14:06:31  TSLA    bid=$273.57
  [RAW TICK] 14:06:31  TSLA    bid=$273.72
  [RAW TICK] 14:06:31  COIN    bid=$120.08
  [RAW TICK] 14:06:32  COIN    bid=$119.9
  [RAW TICK] 14:06:32  MSTR    bid=$125.87
  [RAW TICK] 14:06:32  TSLA    bid=$273.58
  [RAW TICK] 14:06:32  MSTR    bid=$125.69
  [RAW TICK] 14:06:32  COIN    bid=$119.81
  [RAW TICK] 14:06:32  NVDA    bid=$899.02
  [RAW TICK] 14:06:32  COIN    bid=$119.76
  [RAW TICK] 14:06:32  NVDA    bid=$899.12
  [RAW TICK] 14:06:32  TSLA    bid=$273.61
  [RAW TICK] 14:06:32  TSLA    bid=$273.58
  [RAW TICK] 14:06:32  MSTR    bid=$125.58
  [RAW TICK] 14:06:32  NVDA    bid=$899.0
  [RAW TICK] 14:06:32  TSLA    bid=$273.77
  [RAW TICK] 14:06:32  AAPL    bid=$216.98
  [RAW TICK] 14:06:32  NVDA    bid=$899.19
  [RAW TICK] 14:06:32  AAPL    bid=$217.1
  [RAW TICK] 14:06:32  AAPL    bid=$217.23
  [RAW TICK] 14:06:32  MSTR    bid=$125.58
  [RAW TICK] 14:06:32  COIN    bid=$119.79
  [RAW TICK] 14:06:32  MSTR    bid=$125.46
  [RAW TICK] 14:06:32  NVDA    bid=$899.46
  [RAW TICK] 14:06:32  AAPL    bid=$217.05
  [RAW TICK] 14:06:32  MSTR    bid=$125.44
  [RAW TICK] 14:06:32  TSLA    bid=$273.64
  [RAW TICK] 14:06:33  NVDA    bid=$899.71
  [RAW TICK] 14:06:33  TSLA    bid=$273.69
  [RAW TICK] 14:06:33  AAPL    bid=$216.98
  [RAW TICK] 14:06:33  TSLA    bid=$273.71
  [RAW TICK] 14:06:33  COIN    bid=$119.83
  [RAW TICK] 14:06:33  MSTR    bid=$125.27
  [RAW TICK] 14:06:33  COIN    bid=$120.05
  [RAW TICK] 14:06:33  AAPL    bid=$217.12
  [RAW TICK] 14:06:33  MSTR    bid=$125.4
  [RAW TICK] 14:06:33  MSTR    bid=$125.24
  [RAW TICK] 14:06:33  AAPL    bid=$217.13
  [RAW TICK] 14:06:33  AAPL    bid=$217.16
  [RAW TICK] 14:06:33  AAPL    bid=$217.46
  [RAW TICK] 14:06:33  TSLA    bid=$273.59
  [RAW TICK] 14:06:33  AAPL    bid=$217.78

  [THRESHOLD TRIP] AAPL  bid=$217.78  band=$217.57  (mean=216.76, sigma=0.4067, breach=2.51σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:06:33  NVDA    bid=$899.7
  [RAW TICK] 14:06:33  NVDA    bid=$899.81
  [RAW TICK] 14:06:33  COIN    bid=$120.17
  [RAW TICK] 14:06:34  COIN    bid=$120.23
  [RAW TICK] 14:06:34  MSTR    bid=$125.07
  [RAW TICK] 14:06:34  COIN    bid=$120.43
  [RAW TICK] 14:06:34  MSTR    bid=$125.25
  [RAW TICK] 14:06:34  COIN    bid=$120.53
  [RAW TICK] 14:06:34  NVDA    bid=$899.98
  [RAW TICK] 14:06:34  MSTR    bid=$125.42
  [RAW TICK] 14:06:34  TSLA    bid=$273.66
  [RAW TICK] 14:06:34  NVDA    bid=$899.8
  [RAW TICK] 14:06:34  NVDA    bid=$899.83
  [RAW TICK] 14:06:34  MSTR    bid=$125.58
  [RAW TICK] 14:06:34  NVDA    bid=$899.67
  [RAW TICK] 14:06:34  AAPL    bid=$217.89
  [RAW TICK] 14:06:34  TSLA    bid=$273.51
  [RAW TICK] 14:06:34  TSLA    bid=$273.63
  [RAW TICK] 14:06:34  NVDA    bid=$899.81
  [RAW TICK] 14:06:34  MSTR    bid=$125.38
  [RAW TICK] 14:06:34  COIN    bid=$120.37
  [RAW TICK] 14:06:34  COIN    bid=$120.48
  [RAW TICK] 14:06:34  COIN    bid=$120.32
  [RAW TICK] 14:06:34  COIN    bid=$120.28
  [RAW TICK] 14:06:34  COIN    bid=$121.55
  [RAW TICK] 14:06:34  AAPL    bid=$218.0
  [RAW TICK] 14:06:34  TSLA    bid=$273.86
  [RAW TICK] 14:06:35  AAPL    bid=$218.12
  [RAW TICK] 14:06:35  AAPL    bid=$217.82
  [RAW TICK] 14:06:35  NVDA    bid=$899.65
  [RAW TICK] 14:06:35  NVDA    bid=$899.77
  [RAW TICK] 14:06:35  AAPL    bid=$217.78
  [RAW TICK] 14:06:35  MSTR    bid=$125.39
  [RAW TICK] 14:06:35  NVDA    bid=$899.69
  [RAW TICK] 14:06:35  MSTR    bid=$125.2
  [RAW TICK] 14:06:35  MSTR    bid=$125.21
  [RAW TICK] 14:06:35  TSLA    bid=$273.87
  [RAW TICK] 14:06:35  AAPL    bid=$217.91
  [RAW TICK] 14:06:35  MSTR    bid=$126.28
  [RAW TICK] 14:06:35  AAPL    bid=$217.59
  [RAW TICK] 14:06:35  NVDA    bid=$899.61
  [RAW TICK] 14:06:35  MSTR    bid=$126.33
  [RAW TICK] 14:06:35  NVDA    bid=$899.73
  [RAW TICK] 14:06:35  MSTR    bid=$126.13
  [RAW TICK] 14:06:35  NVDA    bid=$899.52
  [RAW TICK] 14:06:35  NVDA    bid=$899.54
  [RAW TICK] 14:06:35  MSTR    bid=$126.16
  [RAW TICK] 14:06:35  NVDA    bid=$899.35
  [RAW TICK] 14:06:35  NVDA    bid=$900.26
  [RAW TICK] 14:06:35  AAPL    bid=$217.71
  [RAW TICK] 14:06:35  MSTR    bid=$125.95
  [RAW TICK] 14:06:36  NVDA    bid=$900.19
  [RAW TICK] 14:06:36  COIN    bid=$121.67
  [RAW TICK] 14:06:36  MSTR    bid=$125.51
  [RAW TICK] 14:06:36  COIN    bid=$121.77
  [RAW TICK] 14:06:36  COIN    bid=$121.43
  [RAW TICK] 14:06:36  COIN    bid=$121.74
  [RAW TICK] 14:06:36  NVDA    bid=$901.04
  [RAW TICK] 14:06:36  MSTR    bid=$125.59
  [RAW TICK] 14:06:36  NVDA    bid=$901.14
  [RAW TICK] 14:06:36  TSLA    bid=$273.85
  [RAW TICK] 14:06:36  COIN    bid=$121.62
  [RAW TICK] 14:06:36  MSTR    bid=$125.82
  [RAW TICK] 14:06:36  NVDA    bid=$901.42
  [RAW TICK] 14:06:36  NVDA    bid=$901.38
  [RAW TICK] 14:06:36  COIN    bid=$121.51
  [RAW TICK] 14:06:36  AAPL    bid=$217.71
  [RAW TICK] 14:06:36  MSTR    bid=$125.83
  [RAW TICK] 14:06:36  COIN    bid=$121.55
  [RAW TICK] 14:06:36  TSLA    bid=$273.87
  [RAW TICK] 14:06:36  NVDA    bid=$901.39
  [RAW TICK] 14:06:36  AAPL    bid=$217.46
  [RAW TICK] 14:06:36  MSTR    bid=$125.93
  [RAW TICK] 14:06:36  MSTR    bid=$125.94
  [RAW TICK] 14:06:36  AAPL    bid=$217.5
  [RAW TICK] 14:06:37  AAPL    bid=$217.46
  [RAW TICK] 14:06:37  TSLA    bid=$273.86
  [RAW TICK] 14:06:37  NVDA    bid=$901.38
  [RAW TICK] 14:06:37  MSTR    bid=$126.08
  [RAW TICK] 14:06:37  MSTR    bid=$125.92
  [RAW TICK] 14:06:37  NVDA    bid=$901.35
  [RAW TICK] 14:06:37  MSTR    bid=$126.17
  [RAW TICK] 14:06:37  COIN    bid=$121.53
  [RAW TICK] 14:06:37  COIN    bid=$121.52
  [RAW TICK] 14:06:37  MSTR    bid=$126.36
  [RAW TICK] 14:06:37  AAPL    bid=$217.44
  [RAW TICK] 14:06:37  NVDA    bid=$901.28
  [RAW TICK] 14:06:37  AAPL    bid=$217.21
  [RAW TICK] 14:06:37  MSTR    bid=$126.3
  [RAW TICK] 14:06:37  AAPL    bid=$217.32
  [RAW TICK] 14:06:37  AAPL    bid=$218.71
  [RAW TICK] 14:06:37  NVDA    bid=$901.31
  [RAW TICK] 14:06:37  NVDA    bid=$901.23
  [RAW TICK] 14:06:37  COIN    bid=$121.68
  [RAW TICK] 14:06:37  AAPL    bid=$218.62
  [RAW TICK] 14:06:37  TSLA    bid=$273.81
  [RAW TICK] 14:06:37  TSLA    bid=$273.62
  [RAW TICK] 14:06:37  AAPL    bid=$218.42
  [RAW TICK] 14:06:37  COIN    bid=$121.78
  [RAW TICK] 14:06:38  MSTR    bid=$126.45
  [RAW TICK] 14:06:38  NVDA    bid=$901.24
  [RAW TICK] 14:06:38  TSLA    bid=$273.63
  [RAW TICK] 14:06:38  NVDA    bid=$901.05
  [RAW TICK] 14:06:38  TSLA    bid=$273.77
  [RAW TICK] 14:06:38  NVDA    bid=$901.15
  [RAW TICK] 14:06:38  MSTR    bid=$126.15
  [RAW TICK] 14:06:38  MSTR    bid=$126.16
  [RAW TICK] 14:06:38  MSTR    bid=$126.01
  [RAW TICK] 14:06:38  NVDA    bid=$901.0
  [RAW TICK] 14:06:38  MSTR    bid=$125.98
  [RAW TICK] 14:06:38  COIN    bid=$121.66
  [RAW TICK] 14:06:38  TSLA    bid=$273.87
  [RAW TICK] 14:06:38  AAPL    bid=$218.56
  [RAW TICK] 14:06:38  MSTR    bid=$125.99
  [RAW TICK] 14:06:38  NVDA    bid=$900.98
  [RAW TICK] 14:06:38  COIN    bid=$121.83
  [RAW TICK] 14:06:38  MSTR    bid=$126.0
  [RAW TICK] 14:06:38  MSTR    bid=$125.91
  [RAW TICK] 14:06:38  MSTR    bid=$125.91
  [RAW TICK] 14:06:38  NVDA    bid=$900.86
  [RAW TICK] 14:06:38  MSTR    bid=$125.99
  [RAW TICK] 14:06:38  AAPL    bid=$218.49
  [RAW TICK] 14:06:38  MSTR    bid=$126.08
  [RAW TICK] 14:06:39  NVDA    bid=$900.71
  [RAW TICK] 14:06:39  NVDA    bid=$900.82
  [RAW TICK] 14:06:39  COIN    bid=$121.8
  [RAW TICK] 14:06:39  COIN    bid=$122.1
  [RAW TICK] 14:06:39  MSTR    bid=$126.06
  [RAW TICK] 14:06:39  MSTR    bid=$126.11
  [RAW TICK] 14:06:39  AAPL    bid=$218.74
  [RAW TICK] 14:06:39  AAPL    bid=$218.61
  [RAW TICK] 14:06:39  AAPL    bid=$218.56
  [RAW TICK] 14:06:39  MSTR    bid=$125.84
  [RAW TICK] 14:06:39  COIN    bid=$121.92
  [RAW TICK] 14:06:39  TSLA    bid=$273.71
  [RAW TICK] 14:06:39  NVDA    bid=$900.88
  [RAW TICK] 14:06:39  TSLA    bid=$273.7
  [RAW TICK] 14:06:39  MSTR    bid=$126.06
  [RAW TICK] 14:06:39  AAPL    bid=$218.93
  [RAW TICK] 14:06:39  AAPL    bid=$218.96
  [RAW TICK] 14:06:39  NVDA    bid=$900.69
  [RAW TICK] 14:06:39  TSLA    bid=$273.76
  [RAW TICK] 14:06:39  AAPL    bid=$218.8
  [RAW TICK] 14:06:39  TSLA    bid=$273.61
  [RAW TICK] 14:06:39  AAPL    bid=$219.01
  [RAW TICK] 14:06:39  AAPL    bid=$219.23
  [RAW TICK] 14:06:40  NVDA    bid=$900.59
  [RAW TICK] 14:06:40  AAPL    bid=$219.06
  [RAW TICK] 14:06:40  COIN    bid=$121.66
  [RAW TICK] 14:06:40  MSTR    bid=$126.17
  [RAW TICK] 14:06:40  AAPL    bid=$218.99
  [RAW TICK] 14:06:40  COIN    bid=$121.61
  [RAW TICK] 14:06:40  TSLA    bid=$273.46
  [RAW TICK] 14:06:40  TSLA    bid=$273.64
  [RAW TICK] 14:06:40  AAPL    bid=$219.25
  [RAW TICK] 14:06:40  NVDA    bid=$900.49
  [RAW TICK] 14:06:40  NVDA    bid=$900.71
  [RAW TICK] 14:06:40  AAPL    bid=$219.41
  [RAW TICK] 14:06:40  NVDA    bid=$900.72
  [RAW TICK] 14:06:40  MSTR    bid=$126.17
  [RAW TICK] 14:06:40  TSLA    bid=$273.75
  [RAW TICK] 14:06:40  NVDA    bid=$900.62
  [RAW TICK] 14:06:40  MSTR    bid=$126.14
  [RAW TICK] 14:06:40  TSLA    bid=$273.92
  [RAW TICK] 14:06:40  NVDA    bid=$900.55
  [RAW TICK] 14:06:40  MSTR    bid=$126.31
  [RAW TICK] 14:06:40  TSLA    bid=$273.82
  [RAW TICK] 14:06:40  NVDA    bid=$900.41
  [RAW TICK] 14:06:40  TSLA    bid=$273.92
  [RAW TICK] 14:06:40  NVDA    bid=$900.41
  [RAW TICK] 14:06:41  COIN    bid=$121.58
  [RAW TICK] 14:06:41  TSLA    bid=$274.06
  [RAW TICK] 14:06:41  NVDA    bid=$900.49
  [RAW TICK] 14:06:41  AAPL    bid=$219.48
  [RAW TICK] 14:06:41  NVDA    bid=$900.27
  [RAW TICK] 14:06:41  COIN    bid=$121.32
  [RAW TICK] 14:06:41  MSTR    bid=$126.4
  [RAW TICK] 14:06:41  AAPL    bid=$219.55
  [RAW TICK] 14:06:41  COIN    bid=$121.43
  [RAW TICK] 14:06:41  NVDA    bid=$900.37
  [RAW TICK] 14:06:41  NVDA    bid=$900.65
  [RAW TICK] 14:06:41  MSTR    bid=$126.29
  [RAW TICK] 14:06:41  COIN    bid=$121.28
  [RAW TICK] 14:06:41  NVDA    bid=$900.57
  [RAW TICK] 14:06:41  NVDA    bid=$900.71
  [RAW TICK] 14:06:41  TSLA    bid=$274.11
  [RAW TICK] 14:06:41  MSTR    bid=$126.34
  [RAW TICK] 14:06:41  TSLA    bid=$273.74
  [RAW TICK] 14:06:41  COIN    bid=$121.24
  [RAW TICK] 14:06:41  MSTR    bid=$126.48
  [RAW TICK] 14:06:41  AAPL    bid=$219.56
  [RAW TICK] 14:06:41  NVDA    bid=$900.65
  [RAW TICK] 14:06:41  NVDA    bid=$900.35
  [RAW TICK] 14:06:42  TSLA    bid=$273.81
  [RAW TICK] 14:06:42  AAPL    bid=$219.51
  [RAW TICK] 14:06:42  TSLA    bid=$273.84
  [RAW TICK] 14:06:42  TSLA    bid=$273.92
  [RAW TICK] 14:06:42  AAPL    bid=$219.34
  [RAW TICK] 14:06:42  COIN    bid=$121.36
  [RAW TICK] 14:06:42  TSLA    bid=$273.93
  [RAW TICK] 14:06:42  COIN    bid=$121.51
  [RAW TICK] 14:06:42  NVDA    bid=$900.17
  [RAW TICK] 14:06:42  MSTR    bid=$126.83
  [RAW TICK] 14:06:42  NVDA    bid=$900.09
  [RAW TICK] 14:06:42  COIN    bid=$121.71
  [RAW TICK] 14:06:42  TSLA    bid=$274.02
  [RAW TICK] 14:06:42  MSTR    bid=$128.22
  [RAW TICK] 14:06:42  AAPL    bid=$219.31
  [RAW TICK] 14:06:42  MSTR    bid=$129.3
  [RAW TICK] 14:06:42  NVDA    bid=$900.04
  [RAW TICK] 14:06:42  MSTR    bid=$129.36
  [RAW TICK] 14:06:42  MSTR    bid=$129.47
  [RAW TICK] 14:06:42  NVDA    bid=$899.89
  [RAW TICK] 14:06:42  TSLA    bid=$273.78
  [RAW TICK] 14:06:42  MSTR    bid=$129.71
  [RAW TICK] 14:06:42  COIN    bid=$121.61
  [RAW TICK] 14:06:42  COIN    bid=$121.47
  [RAW TICK] 14:06:43  COIN    bid=$121.61
  [RAW TICK] 14:06:43  TSLA    bid=$273.85
  [RAW TICK] 14:06:43  TSLA    bid=$273.93
  [RAW TICK] 14:06:43  TSLA    bid=$273.7
  [RAW TICK] 14:06:43  NVDA    bid=$899.85
  [RAW TICK] 14:06:43  COIN    bid=$121.52
  [RAW TICK] 14:06:43  TSLA    bid=$273.66
  [RAW TICK] 14:06:43  TSLA    bid=$273.73
  [RAW TICK] 14:06:43  MSTR    bid=$129.68
  [RAW TICK] 14:06:43  MSTR    bid=$129.63
  [RAW TICK] 14:06:43  COIN    bid=$121.4
  [RAW TICK] 14:06:43  COIN    bid=$121.38
  [RAW TICK] 14:06:43  AAPL    bid=$219.55
  [RAW TICK] 14:06:43  MSTR    bid=$129.63
  [RAW TICK] 14:06:43  TSLA    bid=$273.57
  [RAW TICK] 14:06:43  AAPL    bid=$219.44
  [RAW TICK] 14:06:43  AAPL    bid=$219.43
  [RAW TICK] 14:06:43  MSTR    bid=$129.81
  [RAW TICK] 14:06:43  COIN    bid=$121.52
  [RAW TICK] 14:06:43  MSTR    bid=$129.88
  [RAW TICK] 14:06:43  NVDA    bid=$899.77
  [RAW TICK] 14:06:43  NVDA    bid=$899.66
  [RAW TICK] 14:06:43  NVDA    bid=$899.45
  [RAW TICK] 14:06:44  MSTR    bid=$130.07
  [RAW TICK] 14:06:44  COIN    bid=$121.6
  [RAW TICK] 14:06:44  TSLA    bid=$273.43
  [RAW TICK] 14:06:44  MSTR    bid=$130.15
  [RAW TICK] 14:06:44  TSLA    bid=$273.21
  [RAW TICK] 14:06:44  MSTR    bid=$130.09
  [RAW TICK] 14:06:44  AAPL    bid=$219.71
