  Session log : spot_check_logs\log2.txt  (started 2026-06-01 13:58:52)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:00:39  COIN    bid=$116.69
  [RAW TICK] 14:00:39  COIN    bid=$116.59
  [RAW TICK] 14:00:39  MSTR    bid=$112.02
  [RAW TICK] 14:00:39  COIN    bid=$116.67
  [RAW TICK] 14:00:39  AAPL    bid=$204.5
  [RAW TICK] 14:00:39  NVDA    bid=$891.33
  [RAW TICK] 14:00:39  TSLA    bid=$259.77
  [RAW TICK] 14:00:40  AAPL    bid=$204.39
  [RAW TICK] 14:00:40  AAPL    bid=$204.62
  [RAW TICK] 14:00:40  COIN    bid=$116.89
  [RAW TICK] 14:00:40  TSLA    bid=$259.76
  [RAW TICK] 14:00:40  MSTR    bid=$111.84
  [RAW TICK] 14:00:40  COIN    bid=$117.02
  [RAW TICK] 14:00:40  NVDA    bid=$891.1
  [RAW TICK] 14:00:40  MSTR    bid=$111.94
  [RAW TICK] 14:00:40  TSLA    bid=$259.71
  [RAW TICK] 14:00:40  TSLA    bid=$259.74
  [RAW TICK] 14:00:40  NVDA    bid=$890.82
  [RAW TICK] 14:00:40  COIN    bid=$117.35
  [RAW TICK] 14:00:40  AAPL    bid=$204.72
  [RAW TICK] 14:00:40  MSTR    bid=$112.07
  [RAW TICK] 14:00:40  AAPL    bid=$204.66
  [RAW TICK] 14:00:40  AAPL    bid=$205.0
  [RAW TICK] 14:00:40  NVDA    bid=$890.71
  [RAW TICK] 14:00:40  NVDA    bid=$890.69
  [RAW TICK] 14:00:40  AAPL    bid=$205.39
  [RAW TICK] 14:00:40  COIN    bid=$118.51
  [RAW TICK] 14:00:40  MSTR    bid=$112.0
  [RAW TICK] 14:00:40  TSLA    bid=$259.62
  [RAW TICK] 14:00:40  NVDA    bid=$890.52
  [RAW TICK] 14:00:40  COIN    bid=$118.72
  [RAW TICK] 14:00:41  AAPL    bid=$205.49
  [RAW TICK] 14:00:41  MSTR    bid=$111.77
  [RAW TICK] 14:00:41  TSLA    bid=$259.65
  [RAW TICK] 14:00:41  AAPL    bid=$205.33
  [RAW TICK] 14:00:41  TSLA    bid=$259.63
  [RAW TICK] 14:00:41  COIN    bid=$118.53
  [RAW TICK] 14:00:41  MSTR    bid=$112.0
  [RAW TICK] 14:00:41  AAPL    bid=$205.19
  [RAW TICK] 14:00:41  COIN    bid=$118.81
  [RAW TICK] 14:00:41  COIN    bid=$118.96
  [RAW TICK] 14:00:41  NVDA    bid=$890.48
  [RAW TICK] 14:00:41  NVDA    bid=$890.57
  [RAW TICK] 14:00:41  COIN    bid=$119.26
  [RAW TICK] 14:00:41  NVDA    bid=$891.87
  [RAW TICK] 14:00:41  NVDA    bid=$891.93
  [RAW TICK] 14:00:41  NVDA    bid=$891.95
  [RAW TICK] 14:00:41  AAPL    bid=$205.37
  [RAW TICK] 14:00:41  COIN    bid=$119.39
  [RAW TICK] 14:00:41  NVDA    bid=$891.68
  [RAW TICK] 14:00:41  NVDA    bid=$891.68
  [RAW TICK] 14:00:41  COIN    bid=$119.23
  [RAW TICK] 14:00:41  AAPL    bid=$205.76
  [RAW TICK] 14:00:41  NVDA    bid=$891.86
  [RAW TICK] 14:00:41  AAPL    bid=$205.8
  [RAW TICK] 14:00:42  NVDA    bid=$891.95
  [RAW TICK] 14:00:42  MSTR    bid=$111.84
  [RAW TICK] 14:00:42  MSTR    bid=$111.78
  [RAW TICK] 14:00:42  TSLA    bid=$259.57
  [RAW TICK] 14:00:42  MSTR    bid=$111.77
  [RAW TICK] 14:00:42  NVDA    bid=$891.87
  [RAW TICK] 14:00:42  COIN    bid=$119.11
  [RAW TICK] 14:00:42  AAPL    bid=$205.64
  [RAW TICK] 14:00:42  AAPL    bid=$205.59
  [RAW TICK] 14:00:42  MSTR    bid=$111.8
  [RAW TICK] 14:00:42  NVDA    bid=$891.62
  [RAW TICK] 14:00:42  COIN    bid=$119.13
  [RAW TICK] 14:00:42  MSTR    bid=$111.76
  [RAW TICK] 14:00:42  MSTR    bid=$111.74
  [RAW TICK] 14:00:42  MSTR    bid=$111.52
  [RAW TICK] 14:00:42  MSTR    bid=$111.35
  [RAW TICK] 14:00:42  AAPL    bid=$205.52
  [RAW TICK] 14:00:42  AAPL    bid=$205.4
  [RAW TICK] 14:00:42  TSLA    bid=$260.99
  [RAW TICK] 14:00:42  AAPL    bid=$205.33
  [RAW TICK] 14:00:42  COIN    bid=$119.11
  [RAW TICK] 14:00:42  COIN    bid=$119.37
  [RAW TICK] 14:00:42  AAPL    bid=$205.41
  [RAW TICK] 14:00:42  COIN    bid=$119.05
  [RAW TICK] 14:00:43  TSLA    bid=$260.98
  [RAW TICK] 14:00:43  COIN    bid=$118.98
  [RAW TICK] 14:00:43  NVDA    bid=$891.56
  [RAW TICK] 14:00:43  AAPL    bid=$205.59
  [RAW TICK] 14:00:43  NVDA    bid=$891.5
  [RAW TICK] 14:00:43  NVDA    bid=$891.45
  [RAW TICK] 14:00:43  MSTR    bid=$110.97
  [RAW TICK] 14:00:43  COIN    bid=$119.93
  [RAW TICK] 14:00:43  TSLA    bid=$260.84
  [RAW TICK] 14:00:43  TSLA    bid=$260.7
  [RAW TICK] 14:00:43  MSTR    bid=$110.85
  [RAW TICK] 14:00:43  COIN    bid=$119.95
  [RAW TICK] 14:00:43  NVDA    bid=$891.42
  [RAW TICK] 14:00:43  AAPL    bid=$205.81
  [RAW TICK] 14:00:43  MSTR    bid=$110.91
  [RAW TICK] 14:00:43  AAPL    bid=$206.01
  [RAW TICK] 14:00:43  MSTR    bid=$110.81
  [RAW TICK] 14:00:43  TSLA    bid=$260.72
  [RAW TICK] 14:00:43  COIN    bid=$119.85
  [RAW TICK] 14:00:43  NVDA    bid=$891.61
  [RAW TICK] 14:00:43  MSTR    bid=$111.02
  [RAW TICK] 14:00:43  NVDA    bid=$891.78
  [RAW TICK] 14:00:43  NVDA    bid=$891.9
  [RAW TICK] 14:00:43  COIN    bid=$119.9
  [RAW TICK] 14:00:44  AAPL    bid=$205.86
  [RAW TICK] 14:00:44  NVDA    bid=$891.96
  [RAW TICK] 14:00:44  AAPL    bid=$205.76
  [RAW TICK] 14:00:44  COIN    bid=$119.69
  [RAW TICK] 14:00:44  NVDA    bid=$891.89
  [RAW TICK] 14:00:44  TSLA    bid=$260.78
  [RAW TICK] 14:00:44  AAPL    bid=$205.53
  [RAW TICK] 14:00:44  NVDA    bid=$892.18
  [RAW TICK] 14:00:44  COIN    bid=$119.61
  [RAW TICK] 14:00:44  NVDA    bid=$892.47
  [RAW TICK] 14:00:44  NVDA    bid=$892.44
  [RAW TICK] 14:00:44  MSTR    bid=$111.29
  [RAW TICK] 14:00:44  NVDA    bid=$892.41
  [RAW TICK] 14:00:44  MSTR    bid=$111.5
  [RAW TICK] 14:00:44  TSLA    bid=$260.78
  [RAW TICK] 14:00:44  TSLA    bid=$260.83
  [RAW TICK] 14:00:44  TSLA    bid=$261.07
  [RAW TICK] 14:00:44  COIN    bid=$119.7
  [RAW TICK] 14:00:44  NVDA    bid=$893.31
  [RAW TICK] 14:00:44  TSLA    bid=$261.11
  [RAW TICK] 14:00:44  AAPL    bid=$205.6
  [RAW TICK] 14:00:44  COIN    bid=$119.72
  [RAW TICK] 14:00:44  AAPL    bid=$205.82
  [RAW TICK] 14:00:44  COIN    bid=$119.85
  [RAW TICK] 14:00:45  NVDA    bid=$893.62
  [RAW TICK] 14:00:45  MSTR    bid=$111.49
  [RAW TICK] 14:00:45  AAPL    bid=$205.69
  [RAW TICK] 14:00:45  AAPL    bid=$205.55
  [RAW TICK] 14:00:45  COIN    bid=$119.88
  [RAW TICK] 14:00:45  TSLA    bid=$261.03
  [RAW TICK] 14:00:45  AAPL    bid=$205.81
  [RAW TICK] 14:00:45  MSTR    bid=$111.73
  [RAW TICK] 14:00:45  NVDA    bid=$893.74
  [RAW TICK] 14:00:45  NVDA    bid=$893.55
  [RAW TICK] 14:00:45  TSLA    bid=$261.11
  [RAW TICK] 14:00:45  TSLA    bid=$261.16
  [RAW TICK] 14:00:45  MSTR    bid=$112.72
  [RAW TICK] 14:00:45  MSTR    bid=$112.76
  [RAW TICK] 14:00:45  MSTR    bid=$112.84
  [RAW TICK] 14:00:45  MSTR    bid=$113.12
  [RAW TICK] 14:00:45  MSTR    bid=$113.04
  [RAW TICK] 14:00:45  NVDA    bid=$893.71
  [RAW TICK] 14:00:45  TSLA    bid=$260.84
  [RAW TICK] 14:00:45  NVDA    bid=$893.69
  [RAW TICK] 14:00:45  NVDA    bid=$893.82
  [RAW TICK] 14:00:45  AAPL    bid=$205.75
  [RAW TICK] 14:00:45  NVDA    bid=$893.68
  [RAW TICK] 14:00:45  COIN    bid=$120.91
  [RAW TICK] 14:00:46  MSTR    bid=$113.11
  [RAW TICK] 14:00:46  COIN    bid=$120.88
  [RAW TICK] 14:00:46  AAPL    bid=$205.59
  [RAW TICK] 14:00:46  NVDA    bid=$893.72
  [RAW TICK] 14:00:46  AAPL    bid=$205.29
  [RAW TICK] 14:00:46  COIN    bid=$121.12
  [RAW TICK] 14:00:46  AAPL    bid=$205.25
  [RAW TICK] 14:00:46  NVDA    bid=$893.54
  [RAW TICK] 14:00:46  NVDA    bid=$893.41
  [RAW TICK] 14:00:46  COIN    bid=$121.15
  [RAW TICK] 14:00:46  MSTR    bid=$113.1
  [RAW TICK] 14:00:46  COIN    bid=$121.11
  [RAW TICK] 14:00:46  AAPL    bid=$205.27
  [RAW TICK] 14:00:46  MSTR    bid=$113.1
  [RAW TICK] 14:00:46  AAPL    bid=$205.36
  [RAW TICK] 14:00:46  MSTR    bid=$113.04
  [RAW TICK] 14:00:46  NVDA    bid=$893.43
  [RAW TICK] 14:00:46  MSTR    bid=$113.09
  [RAW TICK] 14:00:46  MSTR    bid=$112.97
  [RAW TICK] 14:00:46  NVDA    bid=$893.5
  [RAW TICK] 14:00:46  AAPL    bid=$205.59
  [RAW TICK] 14:00:46  AAPL    bid=$205.6
  [RAW TICK] 14:00:46  AAPL    bid=$205.56
  [RAW TICK] 14:00:46  AAPL    bid=$205.74
  [RAW TICK] 14:00:47  COIN    bid=$120.85
  [RAW TICK] 14:00:47  AAPL    bid=$205.74
  [RAW TICK] 14:00:47  COIN    bid=$120.96
  [RAW TICK] 14:00:47  COIN    bid=$121.07
  [RAW TICK] 14:00:47  NVDA    bid=$893.47
  [RAW TICK] 14:00:47  COIN    bid=$121.18
  [RAW TICK] 14:00:47  TSLA    bid=$260.72
  [RAW TICK] 14:00:47  COIN    bid=$120.98
  [RAW TICK] 14:00:47  COIN    bid=$121.1
  [RAW TICK] 14:00:47  NVDA    bid=$893.35
  [RAW TICK] 14:00:47  COIN    bid=$121.11
  [RAW TICK] 14:00:47  AAPL    bid=$205.85
  [RAW TICK] 14:00:47  NVDA    bid=$894.63
  [RAW TICK] 14:00:47  COIN    bid=$121.26
  [RAW TICK] 14:00:47  AAPL    bid=$205.97
  [RAW TICK] 14:00:47  AAPL    bid=$205.89
  [RAW TICK] 14:00:47  TSLA    bid=$260.6
  [RAW TICK] 14:00:47  MSTR    bid=$112.74
  [RAW TICK] 14:00:47  TSLA    bid=$261.5
  [RAW TICK] 14:00:47  COIN    bid=$121.47
  [RAW TICK] 14:00:47  AAPL    bid=$205.74
  [RAW TICK] 14:00:47  MSTR    bid=$112.82
  [RAW TICK] 14:00:47  AAPL    bid=$205.55
  [RAW TICK] 14:00:47  NVDA    bid=$894.65
  [RAW TICK] 14:00:48  TSLA    bid=$261.46
  [RAW TICK] 14:00:48  AAPL    bid=$205.56
  [RAW TICK] 14:00:48  NVDA    bid=$894.67
  [RAW TICK] 14:00:48  AAPL    bid=$205.93
  [RAW TICK] 14:00:48  AAPL    bid=$205.94
  [RAW TICK] 14:00:48  MSTR    bid=$112.66
  [RAW TICK] 14:00:48  COIN    bid=$121.64
  [RAW TICK] 14:00:48  COIN    bid=$121.7
  [RAW TICK] 14:00:48  MSTR    bid=$112.37
  [RAW TICK] 14:00:48  COIN    bid=$121.82
  [RAW TICK] 14:00:48  AAPL    bid=$205.87
  [RAW TICK] 14:00:48  TSLA    bid=$261.45
  [RAW TICK] 14:00:48  MSTR    bid=$112.31
  [RAW TICK] 14:00:48  COIN    bid=$121.54
  [RAW TICK] 14:00:48  NVDA    bid=$894.94
  [RAW TICK] 14:00:48  AAPL    bid=$205.89
  [RAW TICK] 14:00:48  TSLA    bid=$261.28
  [RAW TICK] 14:00:48  MSTR    bid=$112.4
  [RAW TICK] 14:00:48  AAPL    bid=$205.91
  [RAW TICK] 14:00:48  NVDA    bid=$894.56
  [RAW TICK] 14:00:48  MSTR    bid=$112.47
  [RAW TICK] 14:00:48  MSTR    bid=$112.53
  [RAW TICK] 14:00:48  NVDA    bid=$894.42
  [RAW TICK] 14:00:48  COIN    bid=$121.41
  [RAW TICK] 14:00:49  NVDA    bid=$894.4
  [RAW TICK] 14:00:49  TSLA    bid=$261.31
  [RAW TICK] 14:00:49  TSLA    bid=$261.21
  [RAW TICK] 14:00:49  COIN    bid=$121.46
  [RAW TICK] 14:00:49  COIN    bid=$121.49
  [RAW TICK] 14:00:49  AAPL    bid=$206.17
  [RAW TICK] 14:00:49  TSLA    bid=$261.31
  [RAW TICK] 14:00:49  COIN    bid=$121.41
  [RAW TICK] 14:00:49  AAPL    bid=$205.94
  [RAW TICK] 14:00:49  COIN    bid=$121.35
  [RAW TICK] 14:00:49  AAPL    bid=$206.11
  [RAW TICK] 14:00:49  COIN    bid=$121.25
  [RAW TICK] 14:00:49  MSTR    bid=$112.73
  [RAW TICK] 14:00:49  MSTR    bid=$112.78
  [RAW TICK] 14:00:49  AAPL    bid=$206.2
  [RAW TICK] 14:00:49  TSLA    bid=$261.68
  [RAW TICK] 14:00:49  NVDA    bid=$894.52
  [RAW TICK] 14:00:49  TSLA    bid=$261.71
  [RAW TICK] 14:00:49  TSLA    bid=$261.77
  [RAW TICK] 14:00:49  MSTR    bid=$112.51
  [RAW TICK] 14:00:49  NVDA    bid=$894.42
  [RAW TICK] 14:00:49  NVDA    bid=$894.29
  [RAW TICK] 14:00:49  NVDA    bid=$895.54
  [RAW TICK] 14:00:49  AAPL    bid=$205.8
  [RAW TICK] 14:00:50  AAPL    bid=$206.04
  [RAW TICK] 14:00:50  COIN    bid=$121.17
  [RAW TICK] 14:00:50  AAPL    bid=$206.06
  [RAW TICK] 14:00:50  AAPL    bid=$206.11
  [RAW TICK] 14:00:50  NVDA    bid=$895.26
  [RAW TICK] 14:00:50  MSTR    bid=$112.42
  [RAW TICK] 14:00:50  COIN    bid=$121.29
  [RAW TICK] 14:00:50  COIN    bid=$121.22
  [RAW TICK] 14:00:50  MSTR    bid=$112.32
  [RAW TICK] 14:00:50  AAPL    bid=$206.1
  [RAW TICK] 14:00:50  NVDA    bid=$895.07
  [RAW TICK] 14:00:50  MSTR    bid=$112.28
  [RAW TICK] 14:00:50  COIN    bid=$121.26
  [RAW TICK] 14:00:50  COIN    bid=$121.21
  [RAW TICK] 14:00:50  COIN    bid=$121.21
  [RAW TICK] 14:00:50  NVDA    bid=$894.99
  [RAW TICK] 14:00:50  MSTR    bid=$112.19
  [RAW TICK] 14:00:50  MSTR    bid=$112.29
  [RAW TICK] 14:00:50  COIN    bid=$121.25
  [RAW TICK] 14:00:50  AAPL    bid=$205.94
  [RAW TICK] 14:00:50  AAPL    bid=$205.78
  [RAW TICK] 14:00:50  NVDA    bid=$895.08
  [RAW TICK] 14:00:50  COIN    bid=$121.26
  [RAW TICK] 14:00:50  NVDA    bid=$894.98
  [RAW TICK] 14:00:51  MSTR    bid=$112.56
  [RAW TICK] 14:00:51  NVDA    bid=$895.04
  [RAW TICK] 14:00:51  COIN    bid=$121.23
  [RAW TICK] 14:00:51  AAPL    bid=$206.05
  [RAW TICK] 14:00:51  NVDA    bid=$894.97
  [RAW TICK] 14:00:51  COIN    bid=$121.13
  [RAW TICK] 14:00:51  COIN    bid=$121.11
  [RAW TICK] 14:00:51  NVDA    bid=$895.08
  [RAW TICK] 14:00:51  TSLA    bid=$261.79
  [RAW TICK] 14:00:51  AAPL    bid=$205.95
  [RAW TICK] 14:00:51  COIN    bid=$121.26
  [RAW TICK] 14:00:51  AAPL    bid=$206.28
  [RAW TICK] 14:00:51  TSLA    bid=$261.54
  [RAW TICK] 14:00:51  TSLA    bid=$261.7
  [RAW TICK] 14:00:51  AAPL    bid=$206.16
  [RAW TICK] 14:00:51  COIN    bid=$121.23
  [RAW TICK] 14:00:51  MSTR    bid=$112.32
  [RAW TICK] 14:00:51  TSLA    bid=$261.75
  [RAW TICK] 14:00:51  COIN    bid=$121.15
  [RAW TICK] 14:00:51  AAPL    bid=$207.62
  [RAW TICK] 14:00:51  COIN    bid=$121.23
  [RAW TICK] 14:00:51  NVDA    bid=$895.09
  [RAW TICK] 14:00:51  COIN    bid=$121.34
  [RAW TICK] 14:00:51  TSLA    bid=$261.9
  [RAW TICK] 14:00:52  NVDA    bid=$895.17
  [RAW TICK] 14:00:52  NVDA    bid=$895.26
  [RAW TICK] 14:00:52  MSTR    bid=$112.38
  [RAW TICK] 14:00:52  MSTR    bid=$112.33
  [RAW TICK] 14:00:52  AAPL    bid=$207.72
  [RAW TICK] 14:00:52  TSLA    bid=$261.89
  [RAW TICK] 14:00:52  NVDA    bid=$895.32
  [RAW TICK] 14:00:52  NVDA    bid=$895.49
  [RAW TICK] 14:00:52  TSLA    bid=$261.75
  [RAW TICK] 14:00:52  MSTR    bid=$112.4
  [RAW TICK] 14:00:52  MSTR    bid=$112.54
  [RAW TICK] 14:00:52  MSTR    bid=$112.71
  [RAW TICK] 14:00:52  NVDA    bid=$895.66
  [RAW TICK] 14:00:52  AAPL    bid=$207.87
  [RAW TICK] 14:00:52  COIN    bid=$121.33
  [RAW TICK] 14:00:52  NVDA    bid=$895.33
  [RAW TICK] 14:00:52  AAPL    bid=$209.28

  [TAKE PROFIT] AAPL  cost=$201.8400  now=$209.2800  gain=+3.69%  selling 89.17955 shares
[PAPER FILL] 2026-06-01 14:00:52.680280 | SELL 89.17955 AAPL @ $209.28  |  Cash: $180,663.49
  [RAW TICK] 14:00:52  COIN    bid=$121.43
  [RAW TICK] 14:00:52  NVDA    bid=$895.22
  [RAW TICK] 14:00:52  COIN    bid=$121.48
  [RAW TICK] 14:00:52  TSLA    bid=$261.82
  [RAW TICK] 14:00:52  NVDA    bid=$895.55
  [RAW TICK] 14:00:52  TSLA    bid=$262.08
  [RAW TICK] 14:00:52  AAPL    bid=$209.03
  [RAW TICK] 14:00:53  TSLA    bid=$262.18
  [RAW TICK] 14:00:53  TSLA    bid=$262.08
  [RAW TICK] 14:00:53  COIN    bid=$121.68
  [RAW TICK] 14:00:53  MSTR    bid=$112.58
  [RAW TICK] 14:00:53  TSLA    bid=$262.03
  [RAW TICK] 14:00:53  NVDA    bid=$895.56
  [RAW TICK] 14:00:53  COIN    bid=$121.26
  [RAW TICK] 14:00:53  NVDA    bid=$895.37
  [RAW TICK] 14:00:53  AAPL    bid=$208.95
  [RAW TICK] 14:00:53  MSTR    bid=$112.32
  [RAW TICK] 14:00:53  COIN    bid=$121.37
  [RAW TICK] 14:00:53  TSLA    bid=$262.19
  [RAW TICK] 14:00:53  AAPL    bid=$208.86
  [RAW TICK] 14:00:53  MSTR    bid=$112.26
  [RAW TICK] 14:00:53  TSLA    bid=$262.23
  [RAW TICK] 14:00:53  COIN    bid=$121.58
  [RAW TICK] 14:00:53  TSLA    bid=$262.25
  [RAW TICK] 14:00:53  NVDA    bid=$895.24
  [RAW TICK] 14:00:53  COIN    bid=$121.18
  [RAW TICK] 14:00:53  MSTR    bid=$112.2
  [RAW TICK] 14:00:53  TSLA    bid=$262.36
  [RAW TICK] 14:00:53  AAPL    bid=$208.9
  [RAW TICK] 14:00:53  NVDA    bid=$895.36
  [RAW TICK] 14:00:53  NVDA    bid=$895.43
  [RAW TICK] 14:00:54  AAPL    bid=$208.8
  [RAW TICK] 14:00:54  NVDA    bid=$895.25
  [RAW TICK] 14:00:54  MSTR    bid=$112.21
  [RAW TICK] 14:00:54  COIN    bid=$120.82
  [RAW TICK] 14:00:54  COIN    bid=$121.08
  [RAW TICK] 14:00:54  TSLA    bid=$262.51
  [RAW TICK] 14:00:54  MSTR    bid=$112.3
  [RAW TICK] 14:00:54  NVDA    bid=$895.0
  [RAW TICK] 14:00:54  AAPL    bid=$208.84
  [RAW TICK] 14:00:54  COIN    bid=$121.31
  [RAW TICK] 14:00:54  MSTR    bid=$112.4
  [RAW TICK] 14:00:54  COIN    bid=$120.76
  [RAW TICK] 14:00:54  NVDA    bid=$894.81
  [RAW TICK] 14:00:54  MSTR    bid=$112.35
  [RAW TICK] 14:00:54  NVDA    bid=$894.79
  [RAW TICK] 14:00:54  TSLA    bid=$262.21
  [RAW TICK] 14:00:54  NVDA    bid=$894.57
  [RAW TICK] 14:00:54  AAPL    bid=$209.12
  [RAW TICK] 14:00:54  MSTR    bid=$112.27
  [RAW TICK] 14:00:54  NVDA    bid=$894.58
  [RAW TICK] 14:00:54  COIN    bid=$120.51
  [RAW TICK] 14:00:54  MSTR    bid=$112.22
  [RAW TICK] 14:00:54  COIN    bid=$120.31
  [RAW TICK] 14:00:54  COIN    bid=$120.44
  [RAW TICK] 14:00:55  MSTR    bid=$111.97
  [RAW TICK] 14:00:55  COIN    bid=$120.26
  [RAW TICK] 14:00:55  MSTR    bid=$112.22
  [RAW TICK] 14:00:55  TSLA    bid=$262.33
  [RAW TICK] 14:00:55  MSTR    bid=$112.16
  [RAW TICK] 14:00:55  NVDA    bid=$894.72
  [RAW TICK] 14:00:55  MSTR    bid=$112.52
  [RAW TICK] 14:00:55  NVDA    bid=$894.74
  [RAW TICK] 14:00:55  AAPL    bid=$208.64
  [RAW TICK] 14:00:55  AAPL    bid=$208.68
  [RAW TICK] 14:00:55  NVDA    bid=$894.61
  [RAW TICK] 14:00:55  TSLA    bid=$262.2
  [RAW TICK] 14:00:55  COIN    bid=$120.22
  [RAW TICK] 14:00:55  COIN    bid=$120.14
  [RAW TICK] 14:00:55  TSLA    bid=$262.23
  [RAW TICK] 14:00:55  COIN    bid=$120.23
  [RAW TICK] 14:00:55  TSLA    bid=$262.4
  [RAW TICK] 14:00:55  AAPL    bid=$208.61
  [RAW TICK] 14:00:55  COIN    bid=$120.07
  [RAW TICK] 14:00:55  NVDA    bid=$894.44
  [RAW TICK] 14:00:55  NVDA    bid=$894.49
  [RAW TICK] 14:00:55  MSTR    bid=$112.6
  [RAW TICK] 14:00:55  AAPL    bid=$208.53
  [RAW TICK] 14:00:55  COIN    bid=$119.79
  [RAW TICK] 14:00:56  MSTR    bid=$112.65
  [RAW TICK] 14:00:56  MSTR    bid=$112.5
  [RAW TICK] 14:00:56  COIN    bid=$119.86
  [RAW TICK] 14:00:56  MSTR    bid=$112.46
  [RAW TICK] 14:00:56  AAPL    bid=$208.65
  [RAW TICK] 14:00:56  COIN    bid=$119.8
  [RAW TICK] 14:00:56  NVDA    bid=$894.38
  [RAW TICK] 14:00:56  MSTR    bid=$112.45
  [RAW TICK] 14:00:56  TSLA    bid=$262.24
  [RAW TICK] 14:00:56  MSTR    bid=$112.51
  [RAW TICK] 14:00:56  COIN    bid=$119.78
  [RAW TICK] 14:00:56  TSLA    bid=$262.22
  [RAW TICK] 14:00:56  NVDA    bid=$894.6
  [RAW TICK] 14:00:56  AAPL    bid=$208.42
  [RAW TICK] 14:00:56  NVDA    bid=$894.49
  [RAW TICK] 14:00:56  MSTR    bid=$112.59
  [RAW TICK] 14:00:56  COIN    bid=$119.79
  [RAW TICK] 14:00:56  COIN    bid=$119.69
  [RAW TICK] 14:00:56  COIN    bid=$119.61
  [RAW TICK] 14:00:56  TSLA    bid=$262.39
  [RAW TICK] 14:00:56  AAPL    bid=$208.26
  [RAW TICK] 14:00:56  MSTR    bid=$112.36
  [RAW TICK] 14:00:56  AAPL    bid=$207.92
  [RAW TICK] 14:00:56  NVDA    bid=$894.19
  [RAW TICK] 14:00:57  NVDA    bid=$894.31
  [RAW TICK] 14:00:57  TSLA    bid=$262.25
  [RAW TICK] 14:00:57  NVDA    bid=$894.26
  [RAW TICK] 14:00:57  MSTR    bid=$112.4
  [RAW TICK] 14:00:57  TSLA    bid=$262.09
  [RAW TICK] 14:00:57  TSLA    bid=$262.12
  [RAW TICK] 14:00:57  AAPL    bid=$207.8
  [RAW TICK] 14:00:57  MSTR    bid=$112.35
  [RAW TICK] 14:00:57  NVDA    bid=$894.41
  [RAW TICK] 14:00:57  COIN    bid=$119.6
  [RAW TICK] 14:00:57  MSTR    bid=$112.36
  [RAW TICK] 14:00:57  MSTR    bid=$112.36
  [RAW TICK] 14:00:57  NVDA    bid=$894.29
  [RAW TICK] 14:00:57  AAPL    bid=$207.88
  [RAW TICK] 14:00:57  MSTR    bid=$112.49
  [RAW TICK] 14:00:57  TSLA    bid=$261.92
  [RAW TICK] 14:00:57  COIN    bid=$119.8
  [RAW TICK] 14:00:57  COIN    bid=$119.88
  [RAW TICK] 14:00:57  COIN    bid=$120.16
  [RAW TICK] 14:00:57  NVDA    bid=$894.29
  [RAW TICK] 14:00:57  MSTR    bid=$112.67
  [RAW TICK] 14:00:57  AAPL    bid=$207.92
  [RAW TICK] 14:00:57  MSTR    bid=$112.8
  [RAW TICK] 14:00:57  COIN    bid=$120.26
  [RAW TICK] 14:00:58  MSTR    bid=$112.69
  [RAW TICK] 14:00:58  AAPL    bid=$208.06
  [RAW TICK] 14:00:58  TSLA    bid=$261.77
  [RAW TICK] 14:00:58  TSLA    bid=$261.7
  [RAW TICK] 14:00:58  COIN    bid=$120.31
  [RAW TICK] 14:00:58  MSTR    bid=$112.81
  [RAW TICK] 14:00:58  TSLA    bid=$261.69
  [RAW TICK] 14:00:58  AAPL    bid=$208.11
  [RAW TICK] 14:00:58  TSLA    bid=$261.62
  [RAW TICK] 14:00:58  NVDA    bid=$894.25
  [RAW TICK] 14:00:58  MSTR    bid=$112.76
  [RAW TICK] 14:00:58  AAPL    bid=$208.12
  [RAW TICK] 14:00:58  COIN    bid=$120.39
  [RAW TICK] 14:00:58  MSTR    bid=$113.01
  [RAW TICK] 14:00:58  COIN    bid=$120.29
  [RAW TICK] 14:00:58  MSTR    bid=$112.87
  [RAW TICK] 14:00:58  AAPL    bid=$208.08
  [RAW TICK] 14:00:58  COIN    bid=$120.1
  [RAW TICK] 14:00:58  AAPL    bid=$208.09
  [RAW TICK] 14:00:58  MSTR    bid=$112.87
  [RAW TICK] 14:00:58  MSTR    bid=$113.28
  [RAW TICK] 14:00:58  MSTR    bid=$113.4
  [RAW TICK] 14:00:58  MSTR    bid=$113.27
  [RAW TICK] 14:00:58  COIN    bid=$119.92
  [RAW TICK] 14:00:59  COIN    bid=$120.06
  [RAW TICK] 14:00:59  MSTR    bid=$113.4
  [RAW TICK] 14:00:59  COIN    bid=$120.07
  [RAW TICK] 14:00:59  MSTR    bid=$113.3
  [RAW TICK] 14:00:59  NVDA    bid=$894.03
  [RAW TICK] 14:00:59  AAPL    bid=$208.33
  [RAW TICK] 14:00:59  COIN    bid=$119.85
  [RAW TICK] 14:00:59  MSTR    bid=$113.42
  [RAW TICK] 14:00:59  AAPL    bid=$208.32
  [RAW TICK] 14:00:59  AAPL    bid=$208.38
  [RAW TICK] 14:00:59  MSTR    bid=$113.5
  [RAW TICK] 14:00:59  NVDA    bid=$893.98
  [RAW TICK] 14:00:59  NVDA    bid=$893.99
  [RAW TICK] 14:00:59  MSTR    bid=$113.46
