  Session log : spot_check_logs\log4.txt  (started 2026-06-01 14:16:51)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:18:43  MSTR    bid=$128.99
  [RAW TICK] 14:18:43  TSLA    bid=$256.46
  [RAW TICK] 14:18:43  COIN    bid=$112.08
  [RAW TICK] 14:18:43  MSTR    bid=$129.08
  [RAW TICK] 14:18:43  MSTR    bid=$129.17
  [RAW TICK] 14:18:43  MSTR    bid=$129.05
  [RAW TICK] 14:18:43  COIN    bid=$111.95
  [RAW TICK] 14:18:43  AAPL    bid=$209.14
  [RAW TICK] 14:18:43  AAPL    bid=$209.03
  [RAW TICK] 14:18:43  AAPL    bid=$208.9
  [RAW TICK] 14:18:44  COIN    bid=$112.04
  [RAW TICK] 14:18:44  TSLA    bid=$256.5
  [RAW TICK] 14:18:44  MSTR    bid=$129.01
  [RAW TICK] 14:18:44  NVDA    bid=$877.3
  [RAW TICK] 14:18:44  NVDA    bid=$877.34
  [RAW TICK] 14:18:44  MSTR    bid=$128.83
  [RAW TICK] 14:18:44  MSTR    bid=$128.97
  [RAW TICK] 14:18:44  COIN    bid=$112.2
  [RAW TICK] 14:18:44  TSLA    bid=$256.53
  [RAW TICK] 14:18:44  TSLA    bid=$256.38
  [RAW TICK] 14:18:44  MSTR    bid=$129.2
  [RAW TICK] 14:18:44  NVDA    bid=$877.27
  [RAW TICK] 14:18:44  COIN    bid=$112.45
  [RAW TICK] 14:18:44  MSTR    bid=$129.11
  [RAW TICK] 14:18:44  NVDA    bid=$877.28
  [RAW TICK] 14:18:44  AAPL    bid=$208.77
  [RAW TICK] 14:18:44  AAPL    bid=$208.62
  [RAW TICK] 14:18:44  COIN    bid=$112.53
  [RAW TICK] 14:18:44  COIN    bid=$112.54
  [RAW TICK] 14:18:44  NVDA    bid=$877.36
  [RAW TICK] 14:18:44  NVDA    bid=$877.46
  [RAW TICK] 14:18:44  NVDA    bid=$877.5
  [RAW TICK] 14:18:44  MSTR    bid=$129.12
  [RAW TICK] 14:18:44  AAPL    bid=$208.66
  [RAW TICK] 14:18:45  MSTR    bid=$129.3
  [RAW TICK] 14:18:45  MSTR    bid=$129.36
  [RAW TICK] 14:18:45  AAPL    bid=$208.47
  [RAW TICK] 14:18:45  TSLA    bid=$256.56
  [RAW TICK] 14:18:45  NVDA    bid=$877.64
  [RAW TICK] 14:18:45  MSTR    bid=$129.14
  [RAW TICK] 14:18:45  AAPL    bid=$208.48
  [RAW TICK] 14:18:45  AAPL    bid=$208.2
  [RAW TICK] 14:18:45  AAPL    bid=$208.09
  [RAW TICK] 14:18:45  COIN    bid=$112.64
  [RAW TICK] 14:18:45  AAPL    bid=$208.1
  [RAW TICK] 14:18:45  AAPL    bid=$208.24
  [RAW TICK] 14:18:45  AAPL    bid=$208.11
  [RAW TICK] 14:18:45  MSTR    bid=$129.14
  [RAW TICK] 14:18:45  MSTR    bid=$129.06
  [RAW TICK] 14:18:45  TSLA    bid=$256.57
  [RAW TICK] 14:18:45  COIN    bid=$112.71
  [RAW TICK] 14:18:45  NVDA    bid=$877.55
  [RAW TICK] 14:18:45  MSTR    bid=$129.24
  [RAW TICK] 14:18:45  NVDA    bid=$877.57
  [RAW TICK] 14:18:45  MSTR    bid=$129.09
  [RAW TICK] 14:18:45  COIN    bid=$112.49
  [RAW TICK] 14:18:45  COIN    bid=$112.44
  [RAW TICK] 14:18:45  COIN    bid=$112.45
  [RAW TICK] 14:18:46  NVDA    bid=$877.71
  [RAW TICK] 14:18:46  MSTR    bid=$128.99
  [RAW TICK] 14:18:46  AAPL    bid=$208.18
  [RAW TICK] 14:18:46  MSTR    bid=$128.77
  [RAW TICK] 14:18:46  AAPL    bid=$208.29
  [RAW TICK] 14:18:46  AAPL    bid=$208.32
  [RAW TICK] 14:18:46  MSTR    bid=$128.77
  [RAW TICK] 14:18:46  NVDA    bid=$877.76
  [RAW TICK] 14:18:46  COIN    bid=$112.49
  [RAW TICK] 14:18:46  NVDA    bid=$877.65
  [RAW TICK] 14:18:46  AAPL    bid=$208.09
  [RAW TICK] 14:18:46  COIN    bid=$112.51
  [RAW TICK] 14:18:46  COIN    bid=$112.42
  [RAW TICK] 14:18:46  TSLA    bid=$256.57
  [RAW TICK] 14:18:46  NVDA    bid=$877.61
  [RAW TICK] 14:18:46  COIN    bid=$112.33
  [RAW TICK] 14:18:46  COIN    bid=$112.53
  [RAW TICK] 14:18:46  AAPL    bid=$207.96
  [RAW TICK] 14:18:46  AAPL    bid=$207.9
  [RAW TICK] 14:18:46  NVDA    bid=$877.29
  [RAW TICK] 14:18:46  MSTR    bid=$128.66
  [RAW TICK] 14:18:46  TSLA    bid=$256.44
  [RAW TICK] 14:18:46  MSTR    bid=$128.55
  [RAW TICK] 14:18:46  NVDA    bid=$877.41
  [RAW TICK] 14:18:47  NVDA    bid=$877.58
  [RAW TICK] 14:18:47  NVDA    bid=$877.76
  [RAW TICK] 14:18:47  TSLA    bid=$256.36
  [RAW TICK] 14:18:47  TSLA    bid=$256.3
  [RAW TICK] 14:18:47  AAPL    bid=$207.87
  [RAW TICK] 14:18:47  AAPL    bid=$207.87
  [RAW TICK] 14:18:47  AAPL    bid=$207.97
  [RAW TICK] 14:18:47  NVDA    bid=$877.75
  [RAW TICK] 14:18:47  MSTR    bid=$128.49
  [RAW TICK] 14:18:47  COIN    bid=$112.65
  [RAW TICK] 14:18:47  AAPL    bid=$207.92
  [RAW TICK] 14:18:47  COIN    bid=$112.37
  [RAW TICK] 14:18:47  NVDA    bid=$877.58
  [RAW TICK] 14:18:47  TSLA    bid=$256.52
  [RAW TICK] 14:18:47  NVDA    bid=$877.7
  [RAW TICK] 14:18:47  MSTR    bid=$128.4
  [RAW TICK] 14:18:47  COIN    bid=$112.69
  [RAW TICK] 14:18:47  NVDA    bid=$877.78
  [RAW TICK] 14:18:47  COIN    bid=$113.79
  [RAW TICK] 14:18:47  COIN    bid=$113.87
  [RAW TICK] 14:18:47  NVDA    bid=$877.94
  [RAW TICK] 14:18:47  TSLA    bid=$256.49
  [RAW TICK] 14:18:47  AAPL    bid=$207.87
  [RAW TICK] 14:18:48  TSLA    bid=$256.78
  [RAW TICK] 14:18:48  NVDA    bid=$877.81
  [RAW TICK] 14:18:48  AAPL    bid=$208.05
  [RAW TICK] 14:18:48  MSTR    bid=$128.65
  [RAW TICK] 14:18:48  AAPL    bid=$208.0
  [RAW TICK] 14:18:48  NVDA    bid=$877.64
  [RAW TICK] 14:18:48  MSTR    bid=$128.91
  [RAW TICK] 14:18:48  NVDA    bid=$877.51
  [RAW TICK] 14:18:48  NVDA    bid=$877.42
  [RAW TICK] 14:18:48  NVDA    bid=$877.54
  [RAW TICK] 14:18:48  AAPL    bid=$207.91
  [RAW TICK] 14:18:48  NVDA    bid=$877.47
  [RAW TICK] 14:18:48  COIN    bid=$113.81
  [RAW TICK] 14:18:48  NVDA    bid=$877.58
  [RAW TICK] 14:18:48  AAPL    bid=$208.17
  [RAW TICK] 14:18:48  AAPL    bid=$208.26
  [RAW TICK] 14:18:48  AAPL    bid=$208.23
  [RAW TICK] 14:18:48  COIN    bid=$113.75
  [RAW TICK] 14:18:48  AAPL    bid=$208.13
  [RAW TICK] 14:18:48  TSLA    bid=$256.7
  [RAW TICK] 14:18:48  COIN    bid=$113.71
  [RAW TICK] 14:18:48  COIN    bid=$113.57
  [RAW TICK] 14:18:48  NVDA    bid=$877.85
  [RAW TICK] 14:18:48  COIN    bid=$113.58
  [RAW TICK] 14:18:49  COIN    bid=$113.81
  [RAW TICK] 14:18:49  AAPL    bid=$208.13
  [RAW TICK] 14:18:49  COIN    bid=$113.85
  [RAW TICK] 14:18:49  TSLA    bid=$256.86
  [RAW TICK] 14:18:49  TSLA    bid=$256.69
  [RAW TICK] 14:18:49  NVDA    bid=$877.59
  [RAW TICK] 14:18:49  MSTR    bid=$128.95
  [RAW TICK] 14:18:49  NVDA    bid=$877.66
  [RAW TICK] 14:18:49  AAPL    bid=$208.24
  [RAW TICK] 14:18:49  NVDA    bid=$877.53
  [RAW TICK] 14:18:49  MSTR    bid=$128.81
  [RAW TICK] 14:18:49  NVDA    bid=$877.36
  [RAW TICK] 14:18:49  AAPL    bid=$208.47
  [RAW TICK] 14:18:49  COIN    bid=$113.9
  [RAW TICK] 14:18:49  AAPL    bid=$208.46
  [RAW TICK] 14:18:49  AAPL    bid=$208.69
  [RAW TICK] 14:18:49  COIN    bid=$114.06
  [RAW TICK] 14:18:49  NVDA    bid=$877.32
  [RAW TICK] 14:18:49  TSLA    bid=$256.95
  [RAW TICK] 14:18:49  TSLA    bid=$257.18
  [RAW TICK] 14:18:49  COIN    bid=$114.12
  [RAW TICK] 14:18:49  COIN    bid=$114.07
  [RAW TICK] 14:18:49  COIN    bid=$114.13
  [RAW TICK] 14:18:49  TSLA    bid=$257.44
  [RAW TICK] 14:18:50  COIN    bid=$114.06
  [RAW TICK] 14:18:50  TSLA    bid=$257.77
  [RAW TICK] 14:18:50  NVDA    bid=$877.18
  [RAW TICK] 14:18:50  AAPL    bid=$208.9
  [RAW TICK] 14:18:50  AAPL    bid=$208.88
  [RAW TICK] 14:18:50  COIN    bid=$114.29
  [RAW TICK] 14:18:50  AAPL    bid=$209.95
  [RAW TICK] 14:18:50  AAPL    bid=$210.26
  [RAW TICK] 14:18:50  NVDA    bid=$877.21
  [RAW TICK] 14:18:50  COIN    bid=$114.41
  [RAW TICK] 14:18:50  AAPL    bid=$210.3
  [RAW TICK] 14:18:50  TSLA    bid=$257.75
  [RAW TICK] 14:18:50  MSTR    bid=$128.86
  [RAW TICK] 14:18:50  NVDA    bid=$877.11
  [RAW TICK] 14:18:50  MSTR    bid=$128.6
  [RAW TICK] 14:18:50  AAPL    bid=$209.91
  [RAW TICK] 14:18:50  NVDA    bid=$876.83
  [RAW TICK] 14:18:50  AAPL    bid=$210.09
  [RAW TICK] 14:18:50  MSTR    bid=$128.94
  [RAW TICK] 14:18:50  AAPL    bid=$210.01
  [RAW TICK] 14:18:50  MSTR    bid=$128.89
  [RAW TICK] 14:18:50  TSLA    bid=$257.75
  [RAW TICK] 14:18:50  AAPL    bid=$209.94
  [RAW TICK] 14:18:50  AAPL    bid=$209.78
  [RAW TICK] 14:18:51  AAPL    bid=$209.96
  [RAW TICK] 14:18:51  TSLA    bid=$257.81
  [RAW TICK] 14:18:51  COIN    bid=$114.37
  [RAW TICK] 14:18:51  MSTR    bid=$128.67
  [RAW TICK] 14:18:51  COIN    bid=$114.34
  [RAW TICK] 14:18:51  MSTR    bid=$128.74
  [RAW TICK] 14:18:51  NVDA    bid=$876.88
  [RAW TICK] 14:18:51  COIN    bid=$114.31
  [RAW TICK] 14:18:51  NVDA    bid=$876.85
  [RAW TICK] 14:18:51  NVDA    bid=$876.98
  [RAW TICK] 14:18:51  NVDA    bid=$877.11
  [RAW TICK] 14:18:51  TSLA    bid=$257.81
  [RAW TICK] 14:18:51  COIN    bid=$114.31
  [RAW TICK] 14:18:51  TSLA    bid=$257.76
  [RAW TICK] 14:18:51  COIN    bid=$114.25
  [RAW TICK] 14:18:51  TSLA    bid=$257.7
  [RAW TICK] 14:18:51  NVDA    bid=$877.31
  [RAW TICK] 14:18:51  AAPL    bid=$209.86
  [RAW TICK] 14:18:51  AAPL    bid=$210.02
  [RAW TICK] 14:18:51  MSTR    bid=$128.57
  [RAW TICK] 14:18:51  MSTR    bid=$128.54
  [RAW TICK] 14:18:51  NVDA    bid=$877.4
  [RAW TICK] 14:18:51  AAPL    bid=$209.75
  [RAW TICK] 14:18:51  MSTR    bid=$128.75
  [RAW TICK] 14:18:52  AAPL    bid=$209.78
  [RAW TICK] 14:18:52  TSLA    bid=$257.77
  [RAW TICK] 14:18:52  COIN    bid=$114.05
  [RAW TICK] 14:18:52  AAPL    bid=$209.42
  [RAW TICK] 14:18:52  COIN    bid=$114.14
  [RAW TICK] 14:18:52  NVDA    bid=$877.3
  [RAW TICK] 14:18:52  TSLA    bid=$257.73
  [RAW TICK] 14:18:52  NVDA    bid=$877.46
  [RAW TICK] 14:18:52  AAPL    bid=$209.41
  [RAW TICK] 14:18:52  NVDA    bid=$877.36
  [RAW TICK] 14:18:52  MSTR    bid=$128.69
  [RAW TICK] 14:18:52  AAPL    bid=$209.47
  [RAW TICK] 14:18:52  AAPL    bid=$209.64
  [RAW TICK] 14:18:52  AAPL    bid=$209.63
  [RAW TICK] 14:18:52  MSTR    bid=$128.95
  [RAW TICK] 14:18:52  MSTR    bid=$128.94
  [RAW TICK] 14:18:52  COIN    bid=$114.3
  [RAW TICK] 14:18:52  AAPL    bid=$209.74
  [RAW TICK] 14:18:52  TSLA    bid=$257.6
  [RAW TICK] 14:18:52  AAPL    bid=$209.63
  [RAW TICK] 14:18:52  NVDA    bid=$877.36
  [RAW TICK] 14:18:52  COIN    bid=$114.43
  [RAW TICK] 14:18:52  COIN    bid=$114.45
  [RAW TICK] 14:18:52  COIN    bid=$114.21
  [RAW TICK] 14:18:53  TSLA    bid=$257.63
  [RAW TICK] 14:18:53  COIN    bid=$114.21
  [RAW TICK] 14:18:53  AAPL    bid=$209.62
  [RAW TICK] 14:18:53  AAPL    bid=$209.95
  [RAW TICK] 14:18:53  TSLA    bid=$257.45
  [RAW TICK] 14:18:53  TSLA    bid=$257.47
  [RAW TICK] 14:18:53  AAPL    bid=$209.95
  [RAW TICK] 14:18:53  TSLA    bid=$257.17
  [RAW TICK] 14:18:53  MSTR    bid=$128.87
  [RAW TICK] 14:18:53  AAPL    bid=$210.05
  [RAW TICK] 14:18:53  MSTR    bid=$128.62
  [RAW TICK] 14:18:53  AAPL    bid=$210.17
  [RAW TICK] 14:18:53  COIN    bid=$114.17
  [RAW TICK] 14:18:53  AAPL    bid=$210.07
  [RAW TICK] 14:18:53  NVDA    bid=$877.65
  [RAW TICK] 14:18:53  TSLA    bid=$257.28
  [RAW TICK] 14:18:53  AAPL    bid=$210.12
  [RAW TICK] 14:18:53  COIN    bid=$114.1
  [RAW TICK] 14:18:53  NVDA    bid=$877.76
  [RAW TICK] 14:18:53  NVDA    bid=$877.62
  [RAW TICK] 14:18:53  COIN    bid=$113.95
  [RAW TICK] 14:18:53  AAPL    bid=$210.19
  [RAW TICK] 14:18:53  COIN    bid=$113.84
  [RAW TICK] 14:18:53  NVDA    bid=$877.84
  [RAW TICK] 14:18:54  NVDA    bid=$877.82
  [RAW TICK] 14:18:54  COIN    bid=$114.01
  [RAW TICK] 14:18:54  TSLA    bid=$257.33
  [RAW TICK] 14:18:54  NVDA    bid=$877.75
  [RAW TICK] 14:18:54  AAPL    bid=$210.25
  [RAW TICK] 14:18:54  COIN    bid=$113.86
  [RAW TICK] 14:18:54  TSLA    bid=$257.25
  [RAW TICK] 14:18:54  MSTR    bid=$128.8
  [RAW TICK] 14:18:54  MSTR    bid=$130.15
  [RAW TICK] 14:18:54  TSLA    bid=$257.28
  [RAW TICK] 14:18:54  NVDA    bid=$877.82
  [RAW TICK] 14:18:54  MSTR    bid=$130.11
  [RAW TICK] 14:18:54  NVDA    bid=$877.88
  [RAW TICK] 14:18:54  MSTR    bid=$130.18
  [RAW TICK] 14:18:54  NVDA    bid=$877.94
  [RAW TICK] 14:18:54  TSLA    bid=$257.43
  [RAW TICK] 14:18:54  COIN    bid=$113.91
  [RAW TICK] 14:18:54  TSLA    bid=$257.51
  [RAW TICK] 14:18:54  MSTR    bid=$130.24
  [RAW TICK] 14:18:54  NVDA    bid=$877.71
  [RAW TICK] 14:18:54  AAPL    bid=$210.19
  [RAW TICK] 14:18:54  AAPL    bid=$210.02
  [RAW TICK] 14:18:54  MSTR    bid=$130.22
  [RAW TICK] 14:18:54  TSLA    bid=$257.6
  [RAW TICK] 14:18:55  MSTR    bid=$130.22
  [RAW TICK] 14:18:55  NVDA    bid=$877.78
  [RAW TICK] 14:18:55  AAPL    bid=$209.81
  [RAW TICK] 14:18:55  MSTR    bid=$130.28
  [RAW TICK] 14:18:55  COIN    bid=$113.88
  [RAW TICK] 14:18:55  MSTR    bid=$130.43
  [RAW TICK] 14:18:55  COIN    bid=$113.93
  [RAW TICK] 14:18:55  TSLA    bid=$257.51
  [RAW TICK] 14:18:55  TSLA    bid=$257.53
  [RAW TICK] 14:18:55  NVDA    bid=$877.88
  [RAW TICK] 14:18:55  NVDA    bid=$877.91
  [RAW TICK] 14:18:55  COIN    bid=$113.95
  [RAW TICK] 14:18:55  NVDA    bid=$877.68
  [RAW TICK] 14:18:55  NVDA    bid=$877.58
  [RAW TICK] 14:18:55  AAPL    bid=$209.83
  [RAW TICK] 14:18:55  MSTR    bid=$130.35
  [RAW TICK] 14:18:55  NVDA    bid=$877.3
  [RAW TICK] 14:18:55  MSTR    bid=$130.43
  [RAW TICK] 14:18:55  AAPL    bid=$209.9
  [RAW TICK] 14:18:55  NVDA    bid=$878.77
  [RAW TICK] 14:18:55  NVDA    bid=$878.84
  [RAW TICK] 14:18:55  MSTR    bid=$130.41
  [RAW TICK] 14:18:55  NVDA    bid=$878.77
  [RAW TICK] 14:18:55  AAPL    bid=$209.89
  [RAW TICK] 14:18:56  NVDA    bid=$878.83
  [RAW TICK] 14:18:56  MSTR    bid=$130.51
  [RAW TICK] 14:18:56  AAPL    bid=$209.84
  [RAW TICK] 14:18:56  MSTR    bid=$130.64
  [RAW TICK] 14:18:56  COIN    bid=$114.11
  [RAW TICK] 14:18:56  TSLA    bid=$257.51
  [RAW TICK] 14:18:56  TSLA    bid=$257.54
  [RAW TICK] 14:18:56  COIN    bid=$114.21
  [RAW TICK] 14:18:56  COIN    bid=$114.26
  [RAW TICK] 14:18:56  MSTR    bid=$130.57
  [RAW TICK] 14:18:56  MSTR    bid=$130.6
  [RAW TICK] 14:18:56  MSTR    bid=$130.57
  [RAW TICK] 14:18:56  AAPL    bid=$209.92
  [RAW TICK] 14:18:56  AAPL    bid=$209.9
  [RAW TICK] 14:18:56  COIN    bid=$114.48
  [RAW TICK] 14:18:56  TSLA    bid=$257.38
  [RAW TICK] 14:18:56  COIN    bid=$114.73
  [RAW TICK] 14:18:56  TSLA    bid=$257.39
  [RAW TICK] 14:18:56  TSLA    bid=$257.39
  [RAW TICK] 14:18:56  AAPL    bid=$210.04
  [RAW TICK] 14:18:56  AAPL    bid=$210.46
  [RAW TICK] 14:18:56  TSLA    bid=$257.23
  [RAW TICK] 14:18:56  MSTR    bid=$130.46
  [RAW TICK] 14:18:56  TSLA    bid=$257.17
  [RAW TICK] 14:18:57  AAPL    bid=$210.44
  [RAW TICK] 14:18:57  COIN    bid=$114.66
  [RAW TICK] 14:18:57  AAPL    bid=$210.27
  [RAW TICK] 14:18:57  TSLA    bid=$257.22
  [RAW TICK] 14:18:57  AAPL    bid=$210.28
  [RAW TICK] 14:18:57  MSTR    bid=$130.55
  [RAW TICK] 14:18:57  TSLA    bid=$257.17
  [RAW TICK] 14:18:57  AAPL    bid=$210.44
  [RAW TICK] 14:18:57  NVDA    bid=$878.9
  [RAW TICK] 14:18:57  TSLA    bid=$257.3
  [RAW TICK] 14:18:57  MSTR    bid=$130.57
  [RAW TICK] 14:18:57  AAPL    bid=$210.3
  [RAW TICK] 14:18:57  COIN    bid=$114.73
  [RAW TICK] 14:18:57  NVDA    bid=$878.96
  [RAW TICK] 14:18:57  MSTR    bid=$130.63
  [RAW TICK] 14:18:57  COIN    bid=$114.75
  [RAW TICK] 14:18:57  NVDA    bid=$878.96
  [RAW TICK] 14:18:57  AAPL    bid=$210.14
  [RAW TICK] 14:18:57  AAPL    bid=$209.98
  [RAW TICK] 14:18:57  COIN    bid=$114.85
  [RAW TICK] 14:18:57  NVDA    bid=$878.81
  [RAW TICK] 14:18:57  MSTR    bid=$130.79
  [RAW TICK] 14:18:57  AAPL    bid=$210.05
  [RAW TICK] 14:18:57  TSLA    bid=$257.26
  [RAW TICK] 14:18:58  TSLA    bid=$257.28
  [RAW TICK] 14:18:58  COIN    bid=$115.92
  [RAW TICK] 14:18:58  NVDA    bid=$878.89
  [RAW TICK] 14:18:58  NVDA    bid=$879.07
  [RAW TICK] 14:18:58  NVDA    bid=$878.93
  [RAW TICK] 14:18:58  TSLA    bid=$257.26
  [RAW TICK] 14:18:58  AAPL    bid=$210.19
  [RAW TICK] 14:18:58  COIN    bid=$115.77
  [RAW TICK] 14:18:58  TSLA    bid=$257.21
  [RAW TICK] 14:18:58  AAPL    bid=$210.54
  [RAW TICK] 14:18:58  NVDA    bid=$879.0
  [RAW TICK] 14:18:58  TSLA    bid=$257.34
  [RAW TICK] 14:18:58  AAPL    bid=$210.44
  [RAW TICK] 14:18:58  AAPL    bid=$210.65
  [RAW TICK] 14:18:58  NVDA    bid=$878.76
  [RAW TICK] 14:18:58  NVDA    bid=$878.87
  [RAW TICK] 14:18:58  NVDA    bid=$878.89
  [RAW TICK] 14:18:58  TSLA    bid=$257.6
  [RAW TICK] 14:18:58  TSLA    bid=$257.71
  [RAW TICK] 14:18:58  TSLA    bid=$257.92
  [RAW TICK] 14:18:58  AAPL    bid=$210.91
  [RAW TICK] 14:18:58  NVDA    bid=$878.85
  [RAW TICK] 14:18:58  NVDA    bid=$878.95
  [RAW TICK] 14:18:58  AAPL    bid=$211.19
  [RAW TICK] 14:18:59  NVDA    bid=$879.06
  [RAW TICK] 14:18:59  AAPL    bid=$211.37
  [RAW TICK] 14:18:59  AAPL    bid=$211.43

  [TAKE PROFIT] AAPL  cost=$205.2400  now=$211.4300  gain=+3.02%  selling 74.04364 shares
[PAPER FILL] 2026-06-01 14:18:59.084964 | SELL 74.04364 AAPL @ $211.43  |  Cash: $142,520.44
  [RAW TICK] 14:18:59  TSLA    bid=$257.73
  [RAW TICK] 14:18:59  NVDA    bid=$879.19
  [RAW TICK] 14:18:59  AAPL    bid=$211.51
  [RAW TICK] 14:18:59  COIN    bid=$115.53
  [RAW TICK] 14:18:59  MSTR    bid=$130.62
  [RAW TICK] 14:18:59  AAPL    bid=$211.37
  [RAW TICK] 14:18:59  NVDA    bid=$879.01
  [RAW TICK] 14:18:59  MSTR    bid=$130.52
  [RAW TICK] 14:18:59  TSLA    bid=$257.94
  [RAW TICK] 14:18:59  MSTR    bid=$130.64
  [RAW TICK] 14:18:59  COIN    bid=$115.51
  [RAW TICK] 14:18:59  COIN    bid=$115.27
  [RAW TICK] 14:18:59  MSTR    bid=$130.53
  [RAW TICK] 14:18:59  MSTR    bid=$130.69
  [RAW TICK] 14:18:59  MSTR    bid=$130.66
  [RAW TICK] 14:18:59  COIN    bid=$115.12
  [RAW TICK] 14:18:59  NVDA    bid=$878.96
  [RAW TICK] 14:18:59  MSTR    bid=$130.52
  [RAW TICK] 14:18:59  MSTR    bid=$130.38
  [RAW TICK] 14:18:59  TSLA    bid=$257.9
  [RAW TICK] 14:18:59  TSLA    bid=$257.88
  [RAW TICK] 14:18:59  AAPL    bid=$211.48
  [RAW TICK] 14:19:00  AAPL    bid=$211.4
  [RAW TICK] 14:19:00  NVDA    bid=$879.0
  [RAW TICK] 14:19:00  COIN    bid=$115.21
  [RAW TICK] 14:19:00  NVDA    bid=$878.83
  [RAW TICK] 14:19:00  TSLA    bid=$257.98
  [RAW TICK] 14:19:00  COIN    bid=$115.21
  [RAW TICK] 14:19:00  TSLA    bid=$257.91
  [RAW TICK] 14:19:00  MSTR    bid=$130.27
  [RAW TICK] 14:19:00  COIN    bid=$115.42
  [RAW TICK] 14:19:00  NVDA    bid=$878.75
  [RAW TICK] 14:19:00  NVDA    bid=$878.68
  [RAW TICK] 14:19:00  COIN    bid=$115.29
  [RAW TICK] 14:19:00  TSLA    bid=$257.93
  [RAW TICK] 14:19:00  AAPL    bid=$211.34
  [RAW TICK] 14:19:00  MSTR    bid=$130.15
  [RAW TICK] 14:19:00  AAPL    bid=$211.49
  [RAW TICK] 14:19:00  NVDA    bid=$878.71
  [RAW TICK] 14:19:00  AAPL    bid=$211.52
  [RAW TICK] 14:19:00  AAPL    bid=$211.56
  [RAW TICK] 14:19:00  MSTR    bid=$129.68
  [RAW TICK] 14:19:00  NVDA    bid=$878.88
  [RAW TICK] 14:19:00  TSLA    bid=$257.89
  [RAW TICK] 14:19:00  TSLA    bid=$258.08
  [RAW TICK] 14:19:00  COIN    bid=$115.29
  [RAW TICK] 14:19:01  TSLA    bid=$258.09
  [RAW TICK] 14:19:01  MSTR    bid=$129.63
  [RAW TICK] 14:19:01  COIN    bid=$115.24
  [RAW TICK] 14:19:01  NVDA    bid=$878.78
  [RAW TICK] 14:19:01  MSTR    bid=$129.75
  [RAW TICK] 14:19:01  TSLA    bid=$258.15
  [RAW TICK] 14:19:01  TSLA    bid=$258.1
  [RAW TICK] 14:19:01  COIN    bid=$115.25
  [RAW TICK] 14:19:01  TSLA    bid=$258.0
  [RAW TICK] 14:19:01  COIN    bid=$115.41
  [RAW TICK] 14:19:01  COIN    bid=$115.66
  [RAW TICK] 14:19:01  AAPL    bid=$211.49
  [RAW TICK] 14:19:01  MSTR    bid=$129.69
  [RAW TICK] 14:19:01  MSTR    bid=$129.8
  [RAW TICK] 14:19:01  AAPL    bid=$211.55
  [RAW TICK] 14:19:01  MSTR    bid=$129.65
  [RAW TICK] 14:19:01  TSLA    bid=$258.16
  [RAW TICK] 14:19:01  MSTR    bid=$129.62
  [RAW TICK] 14:19:01  AAPL    bid=$211.79
  [RAW TICK] 14:19:01  COIN    bid=$115.58
  [RAW TICK] 14:19:01  AAPL    bid=$211.78
  [RAW TICK] 14:19:01  MSTR    bid=$129.75
  [RAW TICK] 14:19:01  AAPL    bid=$211.68
  [RAW TICK] 14:19:01  TSLA    bid=$258.21
  [RAW TICK] 14:19:02  MSTR    bid=$129.69
  [RAW TICK] 14:19:02  MSTR    bid=$129.93
  [RAW TICK] 14:19:02  TSLA    bid=$257.89
  [RAW TICK] 14:19:02  MSTR    bid=$130.1
  [RAW TICK] 14:19:02  MSTR    bid=$130.0
  [RAW TICK] 14:19:02  TSLA    bid=$257.69
  [RAW TICK] 14:19:02  AAPL    bid=$211.62
  [RAW TICK] 14:19:02  NVDA    bid=$878.84
  [RAW TICK] 14:19:02  NVDA    bid=$879.0
  [RAW TICK] 14:19:02  AAPL    bid=$211.59
  [RAW TICK] 14:19:02  MSTR    bid=$130.18
  [RAW TICK] 14:19:02  AAPL    bid=$211.56
  [RAW TICK] 14:19:02  AAPL    bid=$211.44
  [RAW TICK] 14:19:02  MSTR    bid=$131.52
  [RAW TICK] 14:19:02  AAPL    bid=$211.44
  [RAW TICK] 14:19:02  AAPL    bid=$211.75
  [RAW TICK] 14:19:02  COIN    bid=$115.59
  [RAW TICK] 14:19:02  AAPL    bid=$211.43
  [RAW TICK] 14:19:02  MSTR    bid=$131.64
  [RAW TICK] 14:19:02  NVDA    bid=$879.01
  [RAW TICK] 14:19:02  TSLA    bid=$257.78
  [RAW TICK] 14:19:02  MSTR    bid=$133.04
  [RAW TICK] 14:19:02  TSLA    bid=$257.83
  [RAW TICK] 14:19:02  AAPL    bid=$211.41
  [RAW TICK] 14:19:03  TSLA    bid=$258.8
  [RAW TICK] 14:19:03  NVDA    bid=$878.92
  [RAW TICK] 14:19:03  TSLA    bid=$258.89
  [RAW TICK] 14:19:03  MSTR    bid=$133.05
  [RAW TICK] 14:19:03  MSTR    bid=$133.06
  [RAW TICK] 14:19:03  NVDA    bid=$879.12
  [RAW TICK] 14:19:03  AAPL    bid=$211.56
  [RAW TICK] 14:19:03  AAPL    bid=$211.64
  [RAW TICK] 14:19:03  TSLA    bid=$258.75
  [RAW TICK] 14:19:03  MSTR    bid=$133.13
